scheme_code,aum
149312,30.4595
149313,14.4289
149316,3.0767
149317,572.23
149318,309.9871
149319,0.8991
149321,12.2529
149322,0.0623
149323,0.4498
149324,347.12589999999994
149325,2.0955
149327,1.8701
149328,379.5535
149329,106.6273
149331,40.4815
149332,0.9467
149333,0.4452
149334,16.6998
149335,411.1959
149336,2.0873
149337,1179.7551
149338,2.321
149339,1.9016
149341,74.6618
149342,1.2165
149343,237.5791
149345,253.0128
149346,0.2107
149347,14.1531
149348,0.145
149351,632.9184
149352,2.2747
149356,1.6455000000000002
149357,0.5668
149358,0.4111999999999999
149359,6.949199999999999
149361,3317.6127
149363,0.1293
149365,68.79050000000001
149366,15843.3298
149367,24.9736
149368,3231.1405
149371,189.001
149372,2.8466000000000005
149373,640.2696
149374,4.249
149379,405.7751
149380,40.8208
149381,46.02
149382,7724.448
149383,1347.4345999999998
149384,11.4644
149387,27.4419
149388,2.8592
149389,764.7309
149390,173.9873
149391,4.4627
149392,214.74490000000003
149397,718.5067
149398,10688.0086
149399,1427.5711
149400,0.6779000000000001
149401,3013.4882
149402,0.5699000000000001
149403,97.0585
149404,883.1052999999999
149405,2.3062
149406,15.8197
149407,0.1883
149408,82.1592
149409,53.9821
149410,22.866100000000003
149411,48.4762
149412,0.0767
149413,0.6456000000000001
149414,0.4935
149415,0.0745
149430,0.0167
149431,264.3347
149432,6.5179
149433,0.0243
149438,133.8117
149439,475.504
149440,2.0427
149441,1052.6395
149442,1.7291999999999998
149443,237.1482
149444,10.9549
149445,23.3033
149446,57.2846
149447,17.7011
149448,1068.1779
149449,267.498
149450,28.0203
149455,106.5737
149456,109.2023
149457,1.3427
149458,0.2498999999999999
149459,24.1948
149460,240.1648
149461,0.0429
149462,0.331
149463,174.0518
149464,16884.6478
149465,404.36550000000005
149466,348.1999
149467,70.7513
149468,1.1605
149469,2.8104
149470,0.7637999999999999
149471,0.1101999999999999
149476,1.9155
149477,0.5131
149478,6.3985
149479,2.3171
149480,1.7728
149481,49.7241
149482,1.097
149483,78.59649999999999
149519,223.0783
149521,6.5249
149525,4.6224
149526,229.023
149531,48.7231
149532,897.784
149533,97.601
149534,1.156
149535,874.6378
149537,36.9587
149539,983.4522
149540,0.1038
149549,0.3081
149550,136.1851
149551,1.0907
149552,213.7595
149569,1228.8895
149570,76.1597
149571,5.2271
149572,18.5741
149585,99.957
149586,6.1148
149587,88.81
149588,1.4004
149599,1951.9705
149600,5586.9543
149601,233.1943
149602,192.0473
149660,20.2441
149661,617.138
149662,1.0708
149664,5830.2592
149666,143.4219
149667,2373.6612
149668,5.4654
149669,257.3726
149674,972.1375
149675,13.9716
149677,1.1067
149679,186.453
149697,796.6828999999999
149698,59.4271
149699,1.6739
149700,26.2164
149715,1486.8855
149716,108.4965
149717,82.28110000000001
149718,5.708200000000001
149757,162.1368
149758,34718.039
149759,2888.5756
149760,1749.9201
149761,21.0035
149762,13.3486
149763,790.1906
149764,12.6629
149765,5.1048
149766,3789.3372
149775,3177.0852
149776,11.4361
149777,3762.0618
149778,15.0261
149779,3419.9128
149780,500.6635
149781,5.3377
149783,899.8385000000001
149784,6.7647
149786,232.6789
149787,1.0156999999999998
149788,55.4662
149789,1.1986
149790,55.7329
149791,0.8903
149792,360.5466
149793,0.0891
149794,3060.144
149795,14.7903
149796,0.0006
149797,65.2788
149798,0.0075
149799,250.6899
149800,686.1457
149801,122.5775
149802,82.47040000000001
149803,120.5574
149804,632.9776
149805,18.7966
149814,2.1102000000000003
149815,1.6806
149816,283.0475
149817,907.3565
149822,20.3501
149823,0.0045
149824,0.0599
149825,8.8801
149826,5.9162
149827,1.8395
149828,0.0121
149829,0.3304999999999999
149830,907.2511
149831,51.1496
149832,118.773
149833,104.6515
149834,1.285
149835,0.5261
149836,0.6570999999999999
149837,89.81819999999999
149838,139.921
149839,0.395
149840,2210.5958
149841,267.6354
149842,1.5415
149843,9.1154
149844,15.1413
149845,0.2987
149846,0.1564
149847,19.9799
149852,2367.4645
149853,0.3064
149854,1.204
149855,4613.3091
149858,519.0208
149859,159.3389
149860,0.8288
149861,2.6863
149862,1037.2082
149864,0.9743
149865,2353.5028
149866,0.5397
149868,224.2901
149869,172.7175
149870,270.1709
149871,142.63049999999998
149872,311.04150000000004
149873,1688.4031
149874,0.4079
149875,0.1394999999999999
149876,12.1296
149877,0.1621999999999999
149878,248.86
149879,0.0095
149880,257.19
149881,273.6778
149882,2021.5222
149883,47.4795
149886,20632.2074
149887,13.8206
149892,338.9415
149893,10.2445
149894,431.0654
149895,4.977
149896,94.4128
149897,2.5034
149910,996.232
149911,52.62479999999999
149914,0.0026
149915,117.845
149916,0.0062
149917,67.0749
149918,1422.0608
149919,55.3257
149920,52.2288
149921,68.6605
149922,27.0415
149923,0.0227
149924,466.136
149925,0.0392
149926,0.0285
149927,0.0108
149928,19.2548
149935,4.0875
149936,485.6274
149937,3.6937
149938,99.6371
149959,170.5029
149960,176.85479999999998
149961,223.7024
149992,0.0836
149993,333.68760000000003
149994,20.1012
149995,0.0426
149996,0.1042
149997,0.2787
149998,362.2682
149999,1167.6064
150000,171.387
150001,11.2261
150002,23.1686
150003,0.0097
150004,0.0353
150005,0.0202
150006,0.0429
150156,778.8710000000001
150157,74.4958
150158,2.425
150159,42.9616
150160,0.2452
150161,0.0773
150162,0.3249
150163,0.5600999999999999
150164,1.0707
150165,169.2159
150166,0.1818
150167,0.4932
150168,0.6581999999999999
150169,131.5379
150170,0.0009
150171,0.0156
150172,0.1003
150173,112.904
150174,0.0034999999999999
150175,0.0948
150176,0.0231
150177,1.342
150178,0.1841
150179,0.2246999999999999
150180,39.3702
150182,0.0067
150183,0.0013
150184,0.0025
150185,2133.4616
150186,53.75770000000001
150187,402.7578
150188,2.3184
150203,800.2136
150204,1.4295
150205,0.6415000000000001
150206,11.7933
150207,0.3075
150208,0.0455999999999999
150209,2052.55
150210,52.25149999999999
150211,2.0352
150212,169.74689999999998
150228,0.1664
150229,2.5824000000000003
150230,0.0552
150231,0.0419
150232,0.0677
150233,0.0358
150234,0.0594
150235,20.2761
150236,0.0352
150237,370.8001
150238,0.0416
150239,0.0176
150250,418.5437
150251,900.8238
150252,0.1808
150253,0.4022
150254,2.4714
150255,0.0713
150256,0.1818
150257,0.0605999999999999
150258,1088.5612
150259,1.615
150260,108.7605
150261,32.5864
150262,8.6689
150263,646.3714
150264,13.4808
150265,0.5986
150266,98.7784
150267,11.6045
150268,1330.9838
150269,1.0432
150284,26.7215
150285,6.5313
150286,0.0834
150287,0.0794
150308,1975.3218
150309,4.8953
150310,437.0452
150311,1.8439
150312,97.0379
150313,136.161
150314,5.9404
150315,0.0069999999999999
150316,224.5431
150326,582.2773000000001
150328,0.6624
150329,0.1581
150330,158.6126
150341,1.1832
150343,0.6779999999999999
150344,87.72489999999999
150345,31.2587
150346,2538.8787
150347,4616.6745
150348,5.6794
150349,7.7647
150358,370.9375
150359,0.3402
150360,146.0464
150361,0.4341
150366,26.0995
150367,242.2136
150368,89.488
150369,279.9344
150376,79.7616
150377,525.16
150378,0.154
150379,187.6346
150380,0.2368
150382,939.5625
150383,0.2656
150384,4.7502
150385,1118.2103
150386,3.3523
150387,86.69290000000001
150388,0.4665999999999999
150389,2.9805
150390,30.3762
150391,0.0042
150392,4385.9933
150393,208.6675
150394,0.0255
150401,0.9109
150402,1830.017
150403,5.2148
150404,98.7576
150405,67.5193
150406,0.0116
150407,34.3273
150408,0.001
150409,50.2826
150410,81.9127
150411,0.0443
150412,0.0408
150415,0.0042
150416,0.0765
150419,0.33
150420,0.0441999999999999
150423,0.2692
150424,0.0365
150427,103.8713
150428,348.5744
150429,1.2647
150430,0.3659
150439,3.7034
150440,307.2664
150441,2614.8422
150442,21.738000000000003
150443,19.213
150444,10.7668
150445,41.2593
150451,1.5435
150452,366.3959
150453,3.7067
150454,173.89970000000002
150455,545.9083999999999
150456,0.0023
150457,0.0025
150458,0.2696
150459,0.2317
150460,74.5901
150461,539.6841000000001
150466,82.6548
150467,1.6263999999999998
150468,451.2767
150469,4.2179
150470,163.2953
150471,1.5416999999999998
150473,1839.0607
150474,9.877
150476,41.6083
150477,97.7791
150478,11.0541
150479,3.5822000000000003
150480,2643.7695000000003
150481,169.3391
150482,83.9337
150483,0.1245
150484,64.016
150485,0.6626000000000001
150487,1064.5752
150488,1.7573
150490,292.7672
150491,1.4766
150492,33.8797
150497,25.1743
150498,43.5849
150503,130.37709999999998
150504,0.4564
150505,62.3986
150507,0.2034
150511,43.1842
150512,0.0093999999999999
150513,74.8287
150514,0.0075
150515,60.2527
150516,9.3283
150517,135.9739
150518,1279.5902
150519,260.3741
150520,19.1669
150521,32.6306
150522,26.1589
150523,2199.8666
150526,380.917
150531,40.5769
150532,47.3783
150534,0.6406000000000001
150536,1.923
150537,436.2651
150538,1524.0626000000002
150539,391.0926
150540,6.490399999999999
150541,3.9581
150542,20.3204
150543,0.0311
150544,0.0116
150545,63.5749
150546,50.703100000000006
150547,215.1444
150548,0.0218
150549,0.1603
150550,0.0808
150551,0.0242
150552,0.2481
150553,182.5118
150554,7.278200000000001
150555,0.123
150556,8122.9614
150568,1872.329
150569,11.6512
150571,140.7493
150573,2.9502
150578,9.4063
150579,1711.2191
150580,15.1411
150581,1008.9257
150582,1.8279
150583,4049.6043
150584,488.5308
150585,3.592
150586,0.8536
150587,42.1092
150588,2.5494
150589,389.3153
150590,0.1828
150591,37.7075
150592,90.0361
150593,0.3037
150594,26.5055
150595,36.1505
150596,145.4075
150597,232.8536
150610,2003.5439
150615,554.4802
150616,5.0996
150617,645.813
150618,4.7411
150619,36.3384
150620,20.5244
150621,17.6113
150622,11.1962
150624,135.80360000000002
150625,1.0414
150626,2835.4226
150627,18.7159
150628,0.0013
150629,59.693900000000006
150630,0.0611
150631,10.8023
150632,18.2986
150633,247.185
150634,0.1862
150635,0.5486
150636,1564.422
150637,56.6797
150638,1.9298
150639,148.7824
150640,1.7896
150641,1165.2307
150642,1380.9732
150643,111.1978
150644,1.8327
150645,89.9739
150646,0.9242
150647,165.97709999999998
150648,0.0889
150649,36.643
150650,0.0032
150651,35.8211
150652,0.0265
150653,0.1657
150654,0.0076
150655,305.3997
150656,0.0086
150657,93.7205
150658,12.5926
150659,123.7043
150660,3.7836
150661,1645.5153
150662,3.2792000000000003
150672,451.5295
150673,484.9386
150674,3.5989
150675,4.0513
150676,599.8692
150677,797.2100999999999
150678,7.2574
150679,6.7087
150680,0.5992000000000001
150682,0.1085999999999999
150683,783.2172999999999
150684,2582.0881
150685,355.30800000000005
150686,5.9635
150687,3.6904
150688,16.1356
150689,0.2009
150690,9.7748
150691,0.3611
150692,270.3219
150694,116.8829
150696,0.1844
150697,0.0742999999999999
150698,113.0821
150699,0.1536
150700,0.0576
150701,90.1091
150706,1192.7116
150707,802.4475
150708,0.2759
150709,0.3197
150710,1.0054
150711,632.4794999999999
150712,403.2201
150713,0.0174
150714,528.0323999999999
150715,651.5404
150716,43.3717
150717,620.6923
150718,2.219
150719,0.4113
150728,281.2803
150729,567.6555999999999
150730,0.2433
150731,0.4936
150732,294.539
150733,552.8995
150734,0.051
150735,0.2924
150736,2246.583
150737,2316.7708
150738,805.8861
150739,7.3482
150741,216.5991
150743,3.6916
150744,154.7493
150745,0.0023
150746,208.0293
150747,0.0039
150748,0.3674
150749,0.7447
150750,77.3918
150751,110.339
150777,267.568
150778,334.6539
150779,0.1235
150780,13.7595
150789,0.1127
150790,54.7301
150791,0.0626999999999999
150792,171.8344
150797,115.9568
150798,0.3876
150799,1009.7915
150800,2.9473000000000003
150801,58.8051
150802,346.0729
150803,2406.0118
150804,1.8017
150805,222.0059
150806,12.9327
150812,918.6954
150813,2.2476
150814,0.687
150815,189.58
150816,3005.6831
150817,1063.4744
150818,2.6227
150819,8.9186
150820,1383.589
150821,1.4332
150822,6242.5286
150823,1.9353
150828,122.2026
150829,0.033
150830,0.2026
150831,0.0306999999999999
150832,0.0081
150833,218.4472
150834,0.0365
150835,0.0009
150837,0.0220999999999999
150838,19.7116
150839,88.77940000000001
150840,0.0843999999999999
150841,0.0703
150842,548.1798
150843,167.7912
150844,240.7828
150845,913.6845
150846,161.514
150847,499.8759
150851,14.8535
150852,0.0098999999999999
150853,0.0716
150854,53.3293
150855,1150.0971
150856,2.8969
150857,0.1978
150858,129.49540000000002
150863,1321.8104999999998
150864,1.6815
150865,38.7747
150866,0.5943
150879,259.4652
150884,39.7564
150885,92.2358
150886,0.0069999999999999
150887,0.119
150892,165.8068
150893,0.4561
150894,20.2866
150895,1.7538999999999998
150896,1.1688
150897,20.655900000000003
150898,0.2103
150899,186.177
150900,442.49230000000006
150901,1.9854
150902,959.8547
150903,3.3024
150904,195.6032
150905,0.0457
150906,208.7555
150907,0.1258
150912,3413.8916
150913,4.8608
150914,8.6758
150915,601.6292
150916,0.0639
150917,161.6895
150918,0.0896
150919,191.5233
150920,659.8855
150921,0.5188
150922,0.1185
150923,206.6851
150928,1.3249000000000002
150929,27.1412
150930,67.5905
150931,0.7515999999999999
150948,4108.3881
150949,21.6818
150950,117.861
150951,0.0091
150952,0.0012
150953,0.0862
150954,0.066
150963,118.8312
150964,0.0022
150965,0.0936999999999999
150966,0.0196
150967,0.0137
150968,0.0043
150969,0.0092
150970,0.0006
150971,71.08850000000001
150972,0.0197
150983,0.0598
150984,49.47
150985,0.0765
150986,161.601
150987,6304.6096
150988,0.3369
150989,1333.6993
150990,0.2948
150991,877.6433999999999
150992,1490.8203
150993,8.0468
150994,0.5294
150995,9.957
150996,4672.4355
150997,0.0883
150998,2.059
151000,0.3737
151001,0.3533
151012,0.5863
151013,176.8549
151014,40.8972
151015,0.3582
151033,119.5517
151034,9483.0768
151035,24.2645
151036,2493.7098
151037,1594.2473
151038,102.3641
151039,12.6102
151040,507.0669
151041,0.0033
151042,2.0021
151043,384.7095
151044,0.2999
151045,105.798
151046,0.2455999999999999
151047,0.2438
151048,456.1778
151049,1.2079
151050,0.4028
151051,0.8956999999999999
151052,0.0944
151053,0.2963
151054,4784.1356
151055,105.1095
151056,3.7785
151057,3.1244
151058,515.0534
151059,0.2314
151060,247.4499
151061,1.1618000000000002
151062,0.0081999999999999
151063,9.1189
151064,1.5663
151065,329.4561
151067,3911.3438
151068,0.4227
151069,0.034
151070,0.0322
151071,0.0622
151076,3195.1086
151077,276.3482
151078,445.6695
151079,20.9391
151084,107.0872
151085,3.801
151086,0.2848
151087,27.8084
151088,0.0384
151089,0.0239
151102,0.1514
151103,0.1211999999999999
151104,582.0669
151105,0.15
151106,6.5547
151107,3761.0759
151108,0.0313
151109,0.0135
151110,10982.0699
151111,334.7102
151112,27.2548
151113,3058.9921000000004
151114,546.0109
151115,6.7332
151116,10.4892
151117,438.1402
151118,0.1295
151119,0.2701
151120,4536.4824
151121,397.1381
151122,373.5836
151123,18.3647
151124,59.0865
151125,3.5746
151126,62.3256
151127,1372.9981
151128,4.7758
151129,91.1685
151130,3800.2424
151131,165.8775
151132,59.7955
151133,11049.8589
151134,1382.1142000000002
151135,2.2727
151136,0.1821
151137,7.279299999999999
151138,1050.9055
151140,7.8405
151142,64.5833
151143,41.2553
151144,975.8429
151145,2.5559
151146,229.1305
151147,153.667
151148,0.1894
151149,376.6782
151150,0.146
151151,0.0530999999999999
151156,1.6218
151157,149.9465
151158,220.6656
151159,5.1618
151160,89.3081
151161,1.0669
151162,49.9162
151163,1.0673
151164,16.2651
151165,59.3937
151166,1.3062
151167,0.9509
151172,24.176
151173,0.0162
151174,236.1082
151175,0.0037
151176,0.0007
151177,0.01
151178,81.7432
151179,171.7895
151180,235.74
151181,501.7078
151182,160.4302
151183,476.6229
151184,87.1364
151185,230.261
151186,19.1648
151188,7.1288
151189,0.07
151190,26.3874
151191,0.0342
151193,0.0944999999999999
151195,28.2167
151196,660.5986
151201,0.1792
151202,0.2003
151203,0.0686
151204,0.0419
151205,0.2198999999999999
151206,0.0302999999999999
151207,116.0653
151208,53.3723
151209,0.0191
151210,0.0613999999999999
151211,208.455
151212,705.3685
151213,1.222
151214,1116.0779
151215,1.2228
151216,39.905
151217,0.0852
151218,59.838
151219,0.0002
151220,0.5047
151221,0.1989
151222,0.0566
151223,0.0322
151224,18.5428
151225,36.0792
151228,44.3308
151229,0.0853999999999999
151230,55.3451
151231,0.0317
151232,230.5369
151233,3.2596
151235,2864.4282000000003
151236,14.69
151238,34.4006
151239,34.68
151252,51.491400000000006
151253,0.0756
151254,114.4941
151255,0.1635
151262,705.3863
151267,99.4407
151268,2024.6512
151273,95.4633
151275,44.95270000000001
151276,0.1779
151278,0.0458
151279,47.8169
151280,0.1848
151283,70.8795
151285,118.4771
151286,0.5414
151287,0.0078
151288,0.0026
151289,4846.9334
151290,300.2197
151291,2.8312
151292,12.159
151301,56.0774
151303,0.0467999999999999
151305,0.0388
151306,19.6452
151307,437.4575
151308,2.4965
151309,5603.4613
151310,17.7277
151311,3.7295
151312,3.8103
151313,3020.3405
151314,920.1792
151315,9.7326
151316,26.381
151317,0.0595
151318,0.1306
151319,0.296
151320,59.3034
151321,0.0308999999999999
151322,19.06
151331,0.0024
151332,0.0147
151333,0.0031
151334,0.3371
151335,0.0266
151338,24.2415
151339,0.0044
151341,21.3194
151348,0.166
151349,140.5893
151350,0.0395999999999999
151351,33.007
151358,1591.6227
151366,2007.9837
151367,5.750900000000001
151368,93.8353
151369,0.4367
151374,110.3016
151375,1701.9851
151376,19.734
151377,1125.2849
151378,4.8502
151379,112.6175
151380,0.0744
151381,1309.894
151382,3.4875
151383,1.1312
151384,81.9773
151408,270.7586
151409,169.0286
151410,0.0104
151411,0.001
151412,530.5477
151413,4.3245
151414,3032.3157
151415,9.5736
151416,2976.0257
151417,68.77199999999999
151418,0.0078
151419,0.0132
151420,126.212
151425,0.0158
151426,0.1383
151427,112.4918
151428,44.0141
151439,53.1825
151440,76.6013
151441,0.0787
151442,0.1303
151443,39.2919
151444,0.2423999999999999
151445,950.4371
151446,1.8895
151447,40.1859
151448,0.0721
151449,154.1807
151450,0.0087
151451,56.9091
151452,0.0037
151453,0.0049
151454,74.6521
151455,65.9128
151456,119.3063
151457,465.401
151458,66.9975
151459,3.4945
151460,1.2633
151465,0.5163
151467,0.0066
151468,0.0013
151469,0.002
151470,164.44619999999998
151471,102.4923
151472,5.1737
151473,2.0139
151474,0.5968
151475,9.1895
151476,8105.5416
151477,33.3122
151478,604.2182
151479,13.7606
151480,173.3059
151481,0.7482
151482,0.0203
151483,15.4925
151484,0.0744
151485,47.3809
151486,0.0613999999999999
151489,713.1229
151490,221.8294
151491,48.6219
151492,0.0068
151493,18.56
151494,0.2062
151495,99.1223
151496,72.997
151523,26.8114
151524,0.7589
151525,0.022
151526,0.0215
151527,68.7585
151528,0.0293
151529,0.0040999999999999
151530,0.0345
151531,0.3434
151532,0.0069
151533,28.6979
151546,17.258399999999998
151547,0.1712
151548,120.3738
151549,0.0263
151556,50.8288
151557,0.0484999999999999
151558,0.0105
151559,35.2909
151560,6.5297
151561,0.0888
151562,33.7355
151563,0.0078
151564,38.8661
151565,42.8761
151566,0.0567
151567,0.2501
151568,0.1235999999999999
151569,0.3608
151572,113.1613
151573,0.0075
151574,7.436599999999999
151575,0.0311
151576,21.4425
151577,9.6521
151578,4.1273
151579,5276.6915
151580,2120.7926
151581,10.2131
151582,0.0264
151583,11.0084
151584,0.0026
151585,132.1209
151586,94.3397
151587,0.0648
151588,5.43
151589,0.0012
151590,7.1973
151591,0.032
151592,0.2711
151593,74.0582
151594,4.7447
151595,0.0475999999999999
151596,0.0335
151597,44.1874
151602,716.6401
151603,264.04330000000004
151604,47.8608
151609,236.9769
151610,0.6196
151611,72.4551
151612,0.5858
151617,45.3232
151618,0.126
151620,18.4576
151622,10.0329
151623,0.0036
151624,17.0039
151629,0.2646
151639,125.8554
151640,0.0086
151641,304.7346
151642,0.4757
151647,38.9707
151648,0.6093999999999999
151649,136.1324
151650,1.7675
151679,37.859
151680,0.0289999999999999
151681,64.3227
151682,0.0015
151683,18.0032
151685,0.0012
151686,117.394
151691,25.7104
151692,0.0409999999999999
151693,0.0153
151694,44.8922
151695,93.9414
151700,67.6122
151701,0.0134
151702,0.0007
151703,11.3808
151708,135.1828
151710,103.6575
151711,0.0455
151712,2.3084
151713,196.8434
151714,752.0039999999999
151715,1.9279
151724,374.1521
151725,119.9221
151726,112.5794
151727,437.4428
151728,140.8175
151729,114.4112
151730,1596.7519
151731,204.8922
151732,422.0603
151737,2075.7837
151738,217.6001
151739,385.3256
151745,1147.6069
151746,5125.9799
151747,1073.1491
151748,30.5912
151749,26.011100000000003
151750,2010.9266
151751,5675.0908
151752,575.8878
151753,75.4629
151754,3.8694
151755,20.2125
151756,0.3067
151757,152.5573
151758,809.4128
151759,1.2281
151760,1.9735
151761,74.4837
151762,49.2675
151763,11.4572
151764,12.4884
151765,92.6078
151766,1.5869
151769,204.5095
151770,0.9669
151775,2.222
151776,0.2919
151777,9.0449
151778,540.5323999999999
151779,1013.4599
151780,1.1743
151781,329.86400000000003
151782,1.0901
151783,163.0886
151784,0.7047
151785,79.3912
151786,0.8323
151787,46.6642
151788,533.6583
151789,10.0087
151790,3.2418
151791,208.0629
151792,2028.573
151793,0.6533
151794,0.9192
151795,566.1509
151796,783.0514999999999
151797,2.7592000000000003
151798,2.8898
151799,1196.099
151802,5.339700000000001
151803,783.882
151804,202.8872
151805,2.0897
151810,415.6408
151811,3.1162
151812,4167.965
151813,13.2721
151814,1524.9073
151815,791.2328
151816,54.0223
151817,0.65
151818,1035.9384
151819,3.6397
151820,67.2328
151821,4556.0446
151822,2.1716
151823,22.9997
151824,463.2711
151833,4702.3413
151834,0.0121
151835,0.0294
151836,0.2666
151837,259.0618
151838,0.0109
151839,0.073
151840,0.0283999999999999
151841,0.0192999999999999
151842,0.1283
151843,0.0013
151844,0.0149
151845,0.0174
151846,0.0092
151847,0.0081
151848,0.0191
151849,912.9938
151850,0.0059
151851,68.6739
151852,0.0026
151853,132.6174
151854,1.1740000000000002
151855,208.6795
151856,1.4769
151857,253.9025
151862,54.78020000000001
151863,11.1187
151864,114.2952
151865,12.3148
151878,89.2193
151879,0.6909000000000001
151880,1.378
151881,443.4048
151882,2780.5422
151883,1.352
151884,20.8372
151885,306.2296
151886,7.6399
151887,488.1902
151888,231.2989
151889,4117.3051000000005
151890,0.852
151891,0.2353
151892,0.0873
151893,376.5552
151894,0.2373999999999999
151895,925.8482
151896,2.1063
151897,9.62
151898,5343.6614
151899,3.8651
151900,1323.6939000000002
151901,361.6711
151902,6.2620000000000005
151903,1020.3254
151904,0.2407
151905,25.235
151906,2.4726
151907,165.209
151908,521.5224
151909,30.1179
151910,0.4183
151911,63.7905
151912,0.6129
151913,487.977
151914,1.6989
151915,1.8376
151916,140.0033
151917,223.4648
151918,0.2819
151919,2.8242000000000003
151920,2228.9676
151927,0.9775
151928,0.2748
151930,0.2857
151932,5.6282000000000005
151935,53.9634
151936,4.839700000000001
151937,37.8396
151938,1.4484
151949,0.9224
151950,19.561300000000003
151951,1.1072
151952,13.5898
151953,0.0276
151954,0.051
151955,0.2123999999999999
151956,7.1972000000000005
151959,0.0241
151960,0.0028
151961,1355.1958
151973,201.0807
151974,544.8212
151986,0.1662
151988,2.265
151989,0.0106
151990,0.9641
151999,1.6784
152000,5.118399999999999
152001,304.9187
152002,18.5546
152003,480.4772
152004,101.1548
152005,2.9394
152006,8.0674
152007,3.642
152008,0.4209
152009,151.0734
152010,6.530399999999999
152015,0.4760999999999999
152016,184.159
152017,2.0462
152018,7.5787
152019,595.8330000000001
152020,8.0485
152021,2.8095
152022,42.9695
152023,0.6758
152024,10.513699999999998
152025,68.2811
152026,1.2223
152027,1551.3729
152028,0.5621
152030,7.8346
152032,115.9825
152033,284.4513
152034,2407.8218
152035,3.0064
152036,6.2896
152037,0.0949
152038,3.912
152039,9.6598
152040,0.1802
152041,13.8462
152042,0.1921999999999999
152043,15.1476
152044,0.0821
152045,48.1126
152046,1228.3658
152047,1.8658
152048,0.3006
152050,12.4416
152051,17.2367
152052,124.8201
152053,6302.197099999999
152054,15.1586
152055,8.7689
152056,1542.3313
152057,6.2889
152058,1001.4187
152059,454.5489
152060,3.8243
152061,1.3981
152062,19.4086
152063,4.3112
152064,1242.4708
152065,10840.3268
152066,23.4866
152067,70.3596
152068,0.8029999999999999
152069,0.9538
152070,170.6875
152071,334.1435
152072,2686.4036
152073,0.2609
152074,0.4305
152075,343.58660000000003
152076,442.7596
152077,975.7634
152078,212.7241
152079,0.1855
152080,0.0469
152081,8.1395
152082,644.1637000000001
152083,11.1648
152084,1299.4174
152086,678.2185000000001
152087,42.1041
152088,3.3485
152089,0.4473
152090,23.6278
152091,12.1903
152092,324.092
152093,1.3571
152094,185.0955
152095,2896.2259000000004
152096,5.370900000000001
152097,29.2015
152098,16.2569
152099,0.0886999999999999
152100,5.7483
152101,0.0395
152102,13.5931
152103,167.967
152104,0.4443
152105,0.8717
152106,208.2901
152107,120.4475
152108,63.0097
152109,1752.7641
152110,396.3944
152125,1.0246
152126,0.6347
152127,11.2098
152128,61.9356
152129,0.7753
152130,1085.2568
152131,4.0535000000000005
152132,37.8823
152133,230.4316
152134,398.4003
152135,3465.586
152136,2541.6793
152137,4.6185
152138,12.5158
152139,0.0412999999999999
152140,75.1566
152142,8.764299999999999
152144,0.0458
152145,0.4243
152147,24.5509
152149,0.0877999999999999
152150,136.6758
152151,0.2107
152152,62.9623
152153,219.7526
152154,0.0645
152155,129.4946
152156,1284.5746
152157,250.9225
152158,101.3974
152159,1.3192
152160,4.7344
152161,1393.8651
152162,296.2714
152163,0.0871
152164,0.0194
152165,60.3146
152166,0.0931
152167,0.1071
152168,59.4312
152169,443.5607
152170,1232.5775
152171,1.4216
152172,0.568
152177,323.105
152178,1.5478
152179,175.4457
152180,1.5530000000000002
152181,2.378
152182,279.3939
152183,197.7821
152184,1.6481
152185,0.731
152186,0.3156
152187,208.7994
152188,17.5146
152189,476.4718
152190,827.9272
152191,2.9423000000000004
152192,4.7452
152193,1480.3876
152194,95.1759
152195,0.3264
152196,1156.5333
152197,3.7802
152199,0.0565
152200,0.1962
152202,448.0179
152203,19.3102
152204,3.3882
152205,4517.406599999999
152206,297.0238
152207,1.3206
152208,1357.3922
152209,3.7813
152212,1550.4462
152213,1.4781
152214,54.0427
152215,0.5774
152216,406.0526
152217,78.6897
152218,0.003
152219,1.3563
152220,0.0121
152225,1976.2279
152226,82.0563
152231,324.1353
152232,2966.0032
152234,10.8929
152235,11.7215
152237,2555.2708
152238,0.0975999999999999
152239,14.008299999999998
152240,23.7484
152241,0.0102
152242,0.7211
152243,211.3057
152244,1.4838999999999998
152245,68.82390000000001
152254,48.746
152255,104.668
152256,194.8445
152257,1.2571
152258,1.8584
152263,0.5077
152264,40.6781
152265,0.4357
152266,20.1964
152267,42.4823
152268,9.2784
152269,0.0617999999999999
152270,0.0154
152273,0.1268
152274,13.2455
152276,0.3037
152284,5109.9156
152285,5199.3457
152287,653.9703
152289,6.6029
152290,533.5385
152291,12.3155
152292,7.6113
152293,526.5796
152295,7.044
152297,555.04
152298,0.0237
152300,0.031
152306,11.814100000000002
152307,2452.2766
152308,5.1977
152309,1.7043
152310,126.6639
152311,3072.8306
152312,3.3119
152313,19.5668
152314,131.111
152321,37.6897
152322,529.0957
152323,0.5203
152324,135.3041
152325,8.0622
152326,2812.3257
152327,8375.1393
152328,0.3803
152329,23.6708
152330,0.2375
152331,37.2992
152336,46.1633
152337,1.0297
152338,143.4636
152339,0.6761
152344,170.3269
152345,1.5431
152346,9.1614
152347,2875.5173
152348,428.4713
152349,95.5433
152350,31.0878
152351,3.4499
152352,1993.8829
152353,7.2104
152354,1086.712
152355,5.387899999999999
152356,186.96400000000003
