Scheme_Code,Date,NAV
142447,2021-04-30,12.6951
142143,2021-04-30,0.0
142295,2021-04-30,12.7883
142445,2021-04-30,12.6951
142446,2021-04-30,12.8248
142964,2021-04-29,12.5657
142963,2021-04-29,12.5142
142961,2021-04-29,12.5657
142965,2021-04-29,12.5142
142078,2021-04-28,12.68285
142077,2021-04-28,12.68289
142116,2021-04-28,0.0
142115,2021-04-28,0.0
142076,2021-04-28,12.55528
142075,2021-04-28,12.55528
142112,2021-04-28,0.0
142918,2021-04-28,0.0
142917,2021-04-28,0.0
142920,2021-04-28,0.0
142921,2021-04-28,0.0
142922,2021-04-28,0.0
142113,2021-04-28,0.0
142020,2021-04-26,12.6677
142017,2021-04-26,12.6338
142070,2021-04-26,12.6676
142069,2021-04-26,12.6335
142068,2021-04-26,12.6667
142067,2021-04-26,12.6338
141692,2021-04-22,12.3884
141691,2021-04-22,10.0
141690,2021-04-22,12.7878
141693,2021-04-22,10.0
141910,2021-04-20,12.7068
141911,2021-04-20,10.0
141912,2021-04-20,10.0
142711,2021-04-20,0.0
141909,2021-04-20,12.6676
142668,2021-04-20,0.0
142715,2021-04-20,0.0
142714,2021-04-20,0.0
142713,2021-04-20,0.0
142712,2021-04-20,0.0
142710,2021-04-20,0.0
142664,2021-04-20,0.0
142665,2021-04-20,0.0
142667,2021-04-20,0.0
141801,2021-04-19,12.6765
141799,2021-04-19,12.358
141800,2021-04-19,10.0
141802,2021-04-19,10.0
141582,2021-04-19,10.0
141583,2021-04-19,12.7773
141584,2021-04-19,12.3543
141585,2021-04-19,10.0
142102,2021-04-15,10.0001
142101,2021-04-15,10.0001
142277,2021-04-15,10.0
142093,2021-04-15,11.902
142094,2021-04-15,9.8801
142095,2021-04-15,9.8801
142272,2021-04-15,10.0
142269,2021-04-15,12.6086
142268,2021-04-15,12.6276
142227,2021-04-15,9.8238
142226,2021-04-15,9.8217
142225,2021-04-15,11.5872
142224,2021-04-15,9.8216
142223,2021-04-15,10.0001
142220,2021-04-15,9.8237
142219,2021-04-15,10.0
142208,2021-04-15,12.6237
142201,2021-04-15,12.6427
142096,2021-04-15,10.0
142097,2021-04-15,11.7835
142098,2021-04-15,9.8781
142099,2021-04-15,10.0001
142100,2021-04-15,9.8781
142275,2021-04-15,10.0
142222,2021-04-15,11.4718
142321,2021-04-15,10.0
142322,2021-04-15,10.0
142326,2021-04-15,11.5425
142325,2021-04-15,10.0001
142324,2021-04-15,9.8181
142329,2021-04-15,9.8204
142361,2021-04-15,12.6438
142362,2021-04-15,10.0
142365,2021-04-15,12.6249
142323,2021-04-15,10.0001
142327,2021-04-15,11.4274
142328,2021-04-15,9.8183
142366,2021-04-15,10.0
142320,2021-04-15,9.8205
142367,2021-04-15,10.0
141790,2021-04-09,12.9
141787,2021-04-09,13.04
141788,2021-04-09,13.36
141789,2021-04-09,12.59
142086,2021-04-08,12.4433
142085,2021-04-08,10.0
142087,2021-04-08,12.5287
135513,2021-04-08,15.7278
135512,2021-04-08,10.0
135511,2021-04-08,15.0152
135510,2021-04-08,10.0
142287,2021-04-07,13.7253
142285,2021-04-07,13.2169
142004,2021-04-07,0.0
142003,2021-04-07,0.0
142286,2021-04-07,13.2169
142001,2021-04-07,0.0
142000,2021-04-07,0.0
142002,2021-04-07,0.0
141999,2021-04-07,0.0
142284,2021-04-07,13.7253
141939,2021-04-06,11.5113
141940,2021-04-06,9.7828
141942,2021-04-06,9.7816
141943,2021-04-06,9.7817
142025,2021-04-06,11.507
142026,2021-04-06,9.794
142027,2021-04-06,9.7939
141948,2021-04-06,10.0
142029,2021-04-06,10.0
142030,2021-04-06,11.3923
142031,2021-04-06,9.7927
142032,2021-04-06,10.0
142033,2021-04-06,9.7927
142034,2021-04-06,10.0
141944,2021-04-06,10.0
142028,2021-04-06,10.0
141945,2021-04-06,9.7829
141947,2021-04-06,11.3968
141860,2021-04-05,12.6364
141859,2021-04-05,12.6364
141857,2021-04-05,12.2951
141858,2021-04-05,12.2951
130566,2021-03-31,1456756.8966
129286,2021-03-31,1456756.8971
142006,2021-03-22,11.4785
142008,2021-03-22,11.1685
142007,2021-03-22,11.1685
142005,2021-03-22,11.4785
101807,2021-03-16,10.2458
138378,2021-03-05,12.7923
142421,2021-03-05,12.98
142422,2021-03-05,13.27
138370,2021-03-05,12.3639
138879,2021-03-05,10.9435
138880,2021-03-05,11.7225
116483,2021-03-05,1075.7507
120085,2021-03-05,1564.4811
139823,2021-03-05,21.55
135360,2021-03-05,13.4881
142426,2021-03-05,12.1179
142427,2021-03-05,12.3735
138885,2021-03-05,11.4278
135359,2021-03-05,14.0746
139822,2021-03-05,20.99
135358,2021-03-05,10.0
135357,2021-03-05,10.0
142428,2021-03-05,12.1329
138884,2021-03-05,10.7541
141679,2021-03-02,12.32
141678,2021-03-02,12.93
141677,2021-03-02,12.52
141676,2021-03-02,12.01
120738,2021-03-01,2199.7192
112082,2021-02-25,1003.5556
120798,2021-02-23,18.3223
120802,2021-02-23,10.0
120800,2021-02-23,10.0
120799,2021-02-23,18.4492
135303,2021-02-18,10.0
135302,2021-02-18,14.6028
135304,2021-02-18,10.0
135301,2021-02-18,13.5832
141604,2021-02-04,13.18
141603,2021-02-04,12.39
141601,2021-02-04,12.7
141602,2021-02-04,12.7
141427,2021-02-02,12.39
141426,2021-02-02,11.81
141558,2021-02-02,12.39
141559,2021-02-02,12.99
130594,2021-02-01,14.68
130593,2021-02-01,16.02
142150,2021-01-18,10.6411
142149,2021-01-18,10.6411
142147,2021-01-18,10.3583
142148,2021-01-18,10.3583
148297,2021-01-11,0.0
135925,2021-01-11,14.2247
148299,2021-01-11,0.0
148300,2021-01-11,0.0
135924,2021-01-11,15.0573
148302,2021-01-11,0.0
135927,2021-01-11,14.2247
135926,2021-01-11,15.0573
148301,2021-01-11,0.0
141110,2021-01-05,11.68
141108,2021-01-05,12.21
141286,2021-01-04,11.95
141285,2021-01-04,11.46
111718,2021-01-01,10.3674
130004,2020-12-31,13.23
148298,2020-12-31,0.0
130003,2020-12-31,14.47
141990,2020-12-14,11.3617
141988,2020-12-14,11.8178
141989,2020-12-14,11.3617
141987,2020-12-14,11.8178
106367,2020-12-10,10.065
141843,2020-11-24,11.3089
141905,2020-11-24,10.0
141899,2020-11-24,12.1383
141904,2020-11-24,10.0
141903,2020-11-24,10.0
141850,2020-11-24,11.1288
141845,2020-11-24,9.8003
141907,2020-11-24,12.0173
141906,2020-11-24,10.0
141902,2020-11-24,10.0
141901,2020-11-24,10.0
141900,2020-11-24,10.0
130051,2020-11-11,10.5217
140511,2020-11-06,10.0
140512,2020-11-06,12.1896
140509,2020-11-06,10.0
140510,2020-11-06,12.0429
140159,2020-11-06,12.5536
140158,2020-11-06,12.7182
140157,2020-11-06,10.0
140156,2020-11-06,10.0
140152,2020-11-04,12.4934
140154,2020-11-04,12.6855
140153,2020-11-04,10.0
140155,2020-11-04,10.0
104241,2020-11-03,2368.5909
104240,2020-11-03,1013.9743
141793,2020-11-02,11.6748
141792,2020-11-02,10.0
141791,2020-11-02,11.5393
141794,2020-11-02,10.0
140515,2020-10-23,10.0
140516,2020-10-23,11.9817
140514,2020-10-23,12.324
140513,2020-10-23,10.0
141885,2020-10-22,12.24991
141884,2020-10-22,12.15334
141883,2020-10-22,12.15334
141869,2020-10-22,10.327
141868,2020-10-22,10.327
141867,2020-10-22,10.0452
141835,2020-10-22,12.19645
141836,2020-10-22,12.29097
141837,2020-10-22,12.29096
141870,2020-10-22,10.0452
141886,2020-10-22,12.24991
141838,2020-10-22,12.19645
140741,2020-10-22,10.0
140742,2020-10-22,11.9298
140743,2020-10-22,10.0
140744,2020-10-22,12.0987
141386,2020-10-21,11.7435
141389,2020-10-21,10.0
141388,2020-10-21,11.8793
141387,2020-10-21,10.0
141521,2020-10-20,11.7586
141520,2020-10-20,11.6083
141611,2020-10-20,10.0
141178,2020-10-20,10.0
141657,2020-10-20,10.0
141518,2020-10-20,10.0
141612,2020-10-20,11.4426
141613,2020-10-20,10.0
141519,2020-10-20,10.0
141179,2020-10-20,11.8237
141614,2020-10-20,11.5168
141180,2020-10-20,10.0
141177,2020-10-20,11.6782
141660,2020-10-20,11.4009
141658,2020-10-20,11.5433
141659,2020-10-20,10.0
140165,2020-10-19,10.0
140166,2020-10-19,10.0
140167,2020-10-19,13.2009
140164,2020-10-19,13.0669
140927,2020-10-16,12.0198
140924,2020-10-16,10.0
135717,2020-10-16,13.89
140926,2020-10-16,10.0
135720,2020-10-16,13.89
135719,2020-10-16,14.2742
135718,2020-10-16,14.2742
140925,2020-10-16,12.1798
141855,2020-10-15,12.5101
141856,2020-10-15,12.4779
141853,2020-10-15,12.4779
141854,2020-10-15,12.5101
141820,2020-10-13,10.0
141821,2020-10-13,12.2882
141819,2020-10-13,10.0
141824,2020-10-13,10.0
141818,2020-10-13,12.1658
141816,2020-10-13,10.0
141815,2020-10-13,10.0
141823,2020-10-13,10.0
141822,2020-10-13,10.0
141826,2020-10-06,10.6409
141825,2020-10-06,10.253
141827,2020-10-06,10.6409
141828,2020-10-06,10.2531
141689,2020-10-05,12.3512
141687,2020-10-05,12.3512
141686,2020-10-05,12.3864
141688,2020-10-05,12.3864
120470,2020-09-25,10.6757
120469,2020-09-25,14.6036
120458,2020-09-25,27.5938
120455,2020-09-25,10.8856
104271,2020-09-25,26.7195
143592,2020-09-25,15.9606
115090,2020-09-25,13.9335
104272,2020-09-25,10.2477
122317,2020-09-25,26.95
101524,2020-09-25,10.6037
120454,2020-09-25,10.3437
101521,2020-09-25,26.4425
101520,2020-09-25,36.0763
101519,2020-09-25,11.6715
115103,2020-09-25,14.0738
120457,2020-09-25,10.5165
143594,2020-09-25,10.0418
106101,2020-09-25,10.4216
143596,2020-09-25,10.311
122316,2020-09-25,27.8437
143597,2020-09-25,28.7506
143598,2020-09-25,28.2812
143599,2020-09-25,10.6743
143600,2020-09-25,10.6454
143601,2020-09-25,15.7555
143602,2020-09-25,10.3279
106104,2020-09-25,10.8027
120471,2020-09-25,26.9629
143595,2020-09-25,10.0508
106549,2020-09-23,10.0325
141668,2020-09-22,12.3687
141670,2020-09-22,12.3982
141669,2020-09-22,12.3982
141671,2020-09-22,12.3687
141782,2020-09-21,10.0
141781,2020-09-21,11.784
141780,2020-09-21,10.0
141779,2020-09-21,11.4036
141750,2020-09-15,10.0
141749,2020-09-15,9.8832
141775,2020-09-15,12.1316
141774,2020-09-15,10.0
141773,2020-09-15,10.0
141776,2020-09-15,10.0
141771,2020-09-15,10.0
141777,2020-09-15,10.0
141770,2020-09-15,10.0
141778,2020-09-15,12.2535
141757,2020-09-15,11.3005
141748,2020-09-15,10.0
141769,2020-09-15,10.0
141756,2020-09-15,10.0
141751,2020-09-15,11.1879
141753,2020-09-15,10.0
141755,2020-09-15,9.8784
141754,2020-09-15,10.0
141752,2020-09-15,10.0
131020,2020-09-07,13.2056
131018,2020-09-07,14.3308
131019,2020-09-07,15.3687
131021,2020-09-07,14.205
141538,2020-09-02,10.0
141537,2020-09-02,10.0
141534,2020-09-02,11.7477
141532,2020-09-02,10.0
141531,2020-09-02,10.0
141539,2020-09-02,10.0
141536,2020-09-02,11.5387
141540,2020-09-02,10.0
140605,2020-08-25,10.4517
135036,2020-08-24,10.17
135035,2020-08-24,10.88
140559,2020-08-21,12.7273
140562,2020-08-21,10.0
140561,2020-08-21,10.0
140560,2020-08-21,12.7482
141619,2020-08-20,10.0
141616,2020-08-20,12.3264
141618,2020-08-20,12.2859
141617,2020-08-20,10.0
140425,2020-08-19,10.0
140426,2020-08-19,12.8698
141697,2020-08-19,12.5194
140427,2020-08-19,12.8321
141696,2020-08-19,12.5194
141695,2020-08-19,12.4204
141694,2020-08-19,12.4204
140428,2020-08-19,10.0
139964,2020-08-17,13.0663
139963,2020-08-17,12.9186
140430,2020-08-17,10.0
140149,2020-08-17,10.0
140432,2020-08-17,10.0
140431,2020-08-17,12.3935
140429,2020-08-17,12.0577
140150,2020-08-17,10.0
140151,2020-08-17,12.5325
140148,2020-08-17,12.1527
140535,2020-08-17,12.7172
140410,2020-08-17,10.0
140407,2020-08-17,12.1359
126477,2020-08-17,18.1935
140536,2020-08-17,10.0
140534,2020-08-17,12.6946
139966,2020-08-17,10.0
126480,2020-08-17,17.719
140409,2020-08-17,10.0
140408,2020-08-17,12.4508
139965,2020-08-17,10.0
140055,2020-08-13,10.0
140056,2020-08-13,12.0793
141514,2020-08-13,12.3774
140054,2020-08-13,12.4327
140053,2020-08-13,10.0
141517,2020-08-13,12.3774
141516,2020-08-13,12.3154
141515,2020-08-13,12.3154
141356,2020-08-12,12.4478
141355,2020-08-12,12.4478
141357,2020-08-12,12.5452
141358,2020-08-12,12.5452
140541,2020-08-11,11.8205
141714,2020-08-11,10.0
140542,2020-08-11,10.0
141184,2020-08-11,12.5882
141710,2020-08-11,10.0
141713,2020-08-11,10.0
141712,2020-08-11,10.0
140544,2020-08-11,10.0
141620,2020-08-11,12.2803
140543,2020-08-11,12.3528
141183,2020-08-11,12.4985
141181,2020-08-11,12.4985
141182,2020-08-11,12.5882
141627,2020-08-11,10.0
141629,2020-08-11,12.1581
141716,2020-08-11,12.2454
141717,2020-08-11,10.0
141718,2020-08-11,10.0
141628,2020-08-11,10.0
141715,2020-08-11,10.0
141711,2020-08-11,10.0
141719,2020-08-11,12.1235
141621,2020-08-11,10.0
141622,2020-08-11,10.0
141626,2020-08-11,10.0
141623,2020-08-11,10.0
141624,2020-08-11,10.0
141625,2020-08-11,10.0
141354,2020-08-10,12.473
141191,2020-08-10,12.5982
141351,2020-08-10,12.473
141189,2020-08-10,12.5263
141190,2020-08-10,12.5263
141192,2020-08-10,12.5982
141352,2020-08-10,12.568
141345,2020-08-06,12.4767
141343,2020-08-06,12.4767
141346,2020-08-06,12.5785
140648,2020-08-06,12.1929
140646,2020-08-06,12.1929
140645,2020-08-06,11.8087
140647,2020-08-06,11.8087
141379,2020-08-05,11.8606
141376,2020-08-05,11.8606
141471,2020-08-05,12.3169
141472,2020-08-05,12.4016
141474,2020-08-05,12.3169
141377,2020-08-05,12.2396
140780,2020-08-05,12.6462
140779,2020-08-05,12.6696
140778,2020-08-05,12.6696
140777,2020-08-05,12.6462
140649,2020-08-05,11.7022
141473,2020-08-05,12.4016
140652,2020-08-05,12.0545
140650,2020-08-05,12.0545
140651,2020-08-05,11.7022
141378,2020-08-05,12.2396
141271,2020-08-04,12.4789
141163,2020-08-04,12.6245
141164,2020-08-04,12.6647
141166,2020-08-04,12.6647
141272,2020-08-04,12.59
141269,2020-08-04,12.4789
141165,2020-08-04,12.6245
140978,2020-08-03,11.7413
139994,2020-08-03,12.2091
139995,2020-08-03,12.6591
139996,2020-08-03,12.2091
139993,2020-08-03,12.6591
140981,2020-08-03,12.1225
140980,2020-08-03,11.7413
140979,2020-08-03,12.1225
140059,2020-07-30,12.7366
140060,2020-07-30,12.2695
140058,2020-07-30,12.7366
140057,2020-07-30,12.2695
140935,2020-07-29,12.7072
140929,2020-07-29,12.6668
140931,2020-07-29,12.6459
140932,2020-07-29,12.6644
140934,2020-07-29,12.7072
140928,2020-07-29,12.6668
140663,2020-07-29,12.6428
140661,2020-07-29,12.6365
140662,2020-07-29,12.6365
140942,2020-07-29,12.6478
140944,2020-07-29,12.6894
140945,2020-07-29,12.6894
140506,2020-07-28,10.0
140508,2020-07-28,10.0
140507,2020-07-28,12.2771
140505,2020-07-28,11.7301
139943,2020-07-27,13.0267
141097,2020-07-27,12.5696
141098,2020-07-27,12.6082
141100,2020-07-27,12.6082
141099,2020-07-27,12.5696
139941,2020-07-27,13.1043
139944,2020-07-27,13.0267
109466,2020-07-22,20.9434
147981,2020-07-20,0.0
147963,2020-07-20,0.0
147965,2020-07-20,0.0
147970,2020-07-20,0.0
147971,2020-07-20,0.0
147972,2020-07-20,0.0
147973,2020-07-20,0.0
148003,2020-07-20,0.0
147974,2020-07-20,0.0
148002,2020-07-20,0.0
147957,2020-07-20,0.0
147980,2020-07-20,0.0
148009,2020-07-20,0.0
148004,2020-07-20,0.0
148007,2020-07-20,0.0
147979,2020-07-20,0.0
147978,2020-07-20,0.0
148005,2020-07-20,0.0
147962,2020-07-20,0.0
147964,2020-07-20,0.0
147983,2020-07-20,0.0
147956,2020-07-20,0.0
148001,2020-07-20,0.0
147955,2020-07-20,0.0
147954,2020-07-20,0.0
147994,2020-07-20,0.0
147989,2020-07-20,0.0
147982,2020-07-20,0.0
147984,2020-07-20,0.0
147993,2020-07-20,0.0
147992,2020-07-20,0.0
147991,2020-07-20,0.0
147990,2020-07-20,0.0
141598,2020-07-17,12.3863
141599,2020-07-17,12.3863
141597,2020-07-17,12.5117
141600,2020-07-17,12.5117
141187,2020-07-15,12.5115
141188,2020-07-15,10.0
141186,2020-07-15,10.0
141185,2020-07-15,12.417
148424,2020-07-14,0.0
148425,2020-07-14,0.0
148427,2020-07-14,0.0
148426,2020-07-14,0.0
148429,2020-07-14,0.0
148428,2020-07-14,0.0
148437,2020-07-14,0.0
148430,2020-07-14,0.0
148435,2020-07-14,0.0
148439,2020-07-14,0.0
148440,2020-07-14,0.0
148441,2020-07-14,0.0
148436,2020-07-14,0.0
148442,2020-07-14,0.0
148443,2020-07-14,0.0
148431,2020-07-14,0.0
148433,2020-07-14,0.0
148434,2020-07-14,0.0
148420,2020-07-14,0.0
148421,2020-07-14,0.0
148422,2020-07-14,0.0
148423,2020-07-14,0.0
148438,2020-07-14,0.0
148432,2020-07-14,0.0
141418,2020-07-13,11.7067
141417,2020-07-13,10.0
141416,2020-07-13,11.3772
148008,2020-07-13,0.0
141419,2020-07-13,10.0
148006,2020-07-13,0.0
141460,2020-07-13,10.0
147977,2020-07-13,0.0
141459,2020-07-13,12.2879
141461,2020-07-13,12.4283
140864,2020-07-13,10.0
147976,2020-07-13,0.0
140865,2020-07-13,12.6483
140863,2020-07-13,12.6256
147975,2020-07-13,0.0
141458,2020-07-13,10.0
148144,2020-07-10,1.0493
148143,2020-07-10,4.0808
148142,2020-07-10,0.9969
148141,2020-07-10,3.8398
148140,2020-07-10,1.086
148139,2020-07-10,1.0786
141037,2020-07-09,12.5473
141038,2020-07-09,10.0
141036,2020-07-09,12.5697
141393,2020-07-08,10.0
141433,2020-07-08,10.0
140917,2020-07-08,12.6602
140739,2020-07-08,10.0
141550,2020-07-08,10.0
140914,2020-07-08,12.6373
141390,2020-07-08,12.3201
141551,2020-07-08,12.2111
141552,2020-07-08,10.0
141553,2020-07-08,12.3038
141391,2020-07-08,10.0
141392,2020-07-08,12.4953
140738,2020-07-08,12.6711
141158,2020-07-08,10.0
140977,2020-07-08,10.0
140976,2020-07-08,12.5991
141434,2020-07-08,10.0
102441,2020-07-08,0.0
141151,2020-07-08,12.533
141152,2020-07-08,10.0
141153,2020-07-08,10.0
141154,2020-07-08,12.5558
140974,2020-07-08,10.0
140975,2020-07-08,12.5736
141435,2020-07-08,12.3104
141155,2020-07-08,11.5027
141156,2020-07-08,11.7757
141157,2020-07-08,10.0
141432,2020-07-08,12.4918
140737,2020-07-08,12.6489
141577,2020-07-07,10.0
141571,2020-07-07,10.0
141572,2020-07-07,12.3068
141573,2020-07-07,12.1843
141574,2020-07-07,10.0
141569,2020-07-07,10.0
141576,2020-07-07,10.0
141480,2020-07-07,10.0
141570,2020-07-07,10.0
141486,2020-07-07,10.0
141484,2020-07-07,10.0
141481,2020-07-07,12.2354
141485,2020-07-07,12.3583
141483,2020-07-07,10.0
141478,2020-07-07,10.0
141487,2020-07-07,10.0
141482,2020-07-07,10.0
141479,2020-07-07,10.0
141368,2020-07-06,12.41225
141365,2020-07-06,12.35583
141366,2020-07-06,12.35583
141367,2020-07-06,12.41235
139763,2020-07-03,12.5765
139766,2020-07-03,12.5765
139764,2020-07-03,13.029
139765,2020-07-03,13.029
139590,2020-07-01,12.9263
139654,2020-07-01,10.0
139652,2020-07-01,13.2895
139593,2020-07-01,13.4892
139651,2020-07-01,13.0202
139592,2020-07-01,13.4892
139591,2020-07-01,12.9263
139653,2020-07-01,10.0
141469,2020-06-30,12.3834
141468,2020-06-30,10.0
141467,2020-06-30,12.2853
101359,2020-06-18,0.0
140170,2020-06-09,12.4481
140171,2020-06-09,10.0001
140169,2020-06-09,10.0
140168,2020-06-09,11.9002
141401,2020-06-02,10.0
141400,2020-06-02,12.2259
141316,2020-06-02,10.0
141454,2020-06-02,10.0
141399,2020-06-02,10.0
141449,2020-06-02,12.2034
141450,2020-06-02,10.0
141455,2020-06-02,10.0004
141398,2020-06-02,10.0
141456,2020-06-02,10.0
141397,2020-06-02,10.0
141457,2020-06-02,10.0
141395,2020-06-02,10.0
141394,2020-06-02,10.0
141308,2020-06-02,10.0
141396,2020-06-02,10.0
141451,2020-06-02,10.0
141307,2020-06-02,12.626
141452,2020-06-02,12.3262
141453,2020-06-02,10.0
141315,2020-06-02,10.0
141314,2020-06-02,10.0
141313,2020-06-02,10.0
141312,2020-06-02,10.0
141403,2020-06-02,10.0
141311,2020-06-02,12.5003
141309,2020-06-02,10.0
141402,2020-06-02,12.3488
141374,2020-06-01,12.5296
141371,2020-06-01,12.458
141373,2020-06-01,12.5296
141115,2020-05-26,12.3269
141111,2020-05-26,12.4509
141112,2020-05-26,10.0
141113,2020-05-26,10.0
141114,2020-05-26,10.0
141120,2020-05-26,10.0
141119,2020-05-26,10.0
141117,2020-05-26,10.0
141116,2020-05-26,10.0
141336,2020-05-21,0.0
141337,2020-05-21,0.0
141334,2020-05-21,0.0
141333,2020-05-21,0.0
141338,2020-05-21,0.0
141335,2020-05-21,0.0
141329,2020-05-18,12.6656
141331,2020-05-18,12.6656
141330,2020-05-18,12.448
141332,2020-05-18,12.448
127726,2020-05-14,16.6082
127724,2020-05-14,16.8366
141047,2020-05-14,12.42571
141046,2020-05-14,12.4257
141048,2020-05-14,12.3011
141049,2020-05-14,12.30125
127727,2020-05-14,15.1766
140698,2020-05-13,10.0
140697,2020-05-13,10.0
140696,2020-05-13,10.0
140695,2020-05-13,12.7436
140694,2020-05-13,12.8951
140693,2020-05-13,10.0
141012,2020-05-12,10.0
141013,2020-05-12,12.724
140622,2020-05-12,12.7888
141014,2020-05-12,10.0
140621,2020-05-12,12.7888
141008,2020-05-12,10.0
140623,2020-05-12,12.9292
141015,2020-05-12,12.5974
141016,2020-05-12,10.0
141017,2020-05-12,10.0
140624,2020-05-12,12.9292
140853,2020-05-12,10.0
141010,2020-05-12,10.0
140854,2020-05-12,10.0
140855,2020-05-12,12.666
140856,2020-05-12,10.0
140861,2020-05-12,10.0
140860,2020-05-12,10.0
140859,2020-05-12,10.0
140858,2020-05-12,10.0
140857,2020-05-12,12.7932
141011,2020-05-12,10.0
140956,2020-05-11,12.8313
140954,2020-05-11,12.6803
140955,2020-05-11,12.6803
140912,2020-05-11,12.46959
140957,2020-05-11,12.8313
140911,2020-05-11,12.46958
140909,2020-05-11,12.31234
140910,2020-05-11,12.31235
140773,2020-05-08,12.8746
140776,2020-05-08,12.7361
140775,2020-05-08,12.7361
140774,2020-05-08,12.8746
141282,2020-05-07,12.18924
141284,2020-05-07,12.18924
141283,2020-05-07,12.31849
141281,2020-05-07,12.31848
140641,2020-05-06,10.0
105638,2020-05-06,10.047
140635,2020-05-06,12.4915
140642,2020-05-06,10.0
140636,2020-05-06,10.0
140644,2020-05-06,10.0
140643,2020-05-06,10.0
140640,2020-05-06,12.3666
128954,2020-05-05,2215.5705
140969,2020-05-05,10.0
140970,2020-05-05,10.0
140964,2020-05-05,12.4583
140966,2020-05-05,10.0
140971,2020-05-05,10.0
140967,2020-05-05,10.0
140968,2020-05-05,12.4397
140973,2020-05-05,10.0
140539,2020-05-04,12.4675
140547,2020-05-04,12.4437
128950,2020-05-04,22.3737
140545,2020-05-04,12.4204
141264,2020-05-04,12.4507
140538,2020-05-04,12.4675
141261,2020-05-04,12.4507
141262,2020-05-04,12.7188
141263,2020-05-04,12.7188
140548,2020-05-04,12.4437
140537,2020-05-04,12.4446
140540,2020-05-04,12.4446
140546,2020-05-04,12.4204
103194,2020-04-30,99.9054
141205,2020-04-29,10.0
141206,2020-04-29,12.1978
141204,2020-04-29,12.3266
141287,2020-04-28,10.0
141168,2020-04-28,10.0
141288,2020-04-28,10.0
141170,2020-04-28,10.0
141169,2020-04-28,10.0
141240,2020-04-28,12.2369
141293,2020-04-28,10.0
141233,2020-04-28,10.0
141234,2020-04-28,10.0
141295,2020-04-28,10.0
141167,2020-04-28,10.0
141239,2020-04-28,10.0
141238,2020-04-28,10.0
141296,2020-04-28,12.3522
141195,2020-04-28,12.2428
141194,2020-04-28,10.0
141237,2020-04-28,10.0
141193,2020-04-28,12.3658
141171,2020-04-28,10.0
141196,2020-04-28,10.0
141197,2020-04-28,10.0
141199,2020-04-28,10.0
141289,2020-04-28,12.2293
141236,2020-04-28,12.3598
141290,2020-04-28,10.0
141242,2020-04-28,10.0
141241,2020-04-28,10.0
141173,2020-04-28,12.2577
141200,2020-04-28,10.0
141201,2020-04-28,10.0
141176,2020-04-28,12.3808
141198,2020-04-28,10.0
141291,2020-04-28,10.0
141175,2020-04-28,10.0
141292,2020-04-28,10.0
141174,2020-04-28,10.0
141235,2020-04-28,10.0
140364,2020-04-27,11.8841
140602,2020-04-27,10.4302
140601,2020-04-27,10.5548
140600,2020-04-27,10.5549
140599,2020-04-27,10.4302
141090,2020-04-27,12.779
141089,2020-04-27,12.6735
140363,2020-04-27,11.8841
141091,2020-04-27,12.779
140365,2020-04-27,12.2923
140366,2020-04-27,12.2923
141092,2020-04-27,12.6735
111980,2020-04-24,10.9335
122673,2020-04-24,68.2598
130946,2020-04-24,151.2089
130943,2020-04-24,15.7498
101221,2020-04-24,306.6704
108467,2020-04-24,37.59
115269,2020-04-24,22.849
111979,2020-04-24,10.3008
130942,2020-04-24,16.0996
130938,2020-04-24,17.8505
111982,2020-04-24,10.0277
130937,2020-04-24,17.0248
109742,2020-04-24,25.0654
115328,2020-04-24,100.0952
122674,2020-04-24,42.3355
101799,2020-04-24,100.025
111978,2020-04-24,10.3041
101798,2020-04-24,101.3966
111977,2020-04-24,10.2202
112094,2020-04-24,25.7538
111972,2020-04-24,22.7853
130897,2020-04-24,15.8889
109745,2020-04-24,11.4294
130947,2020-04-24,14.9782
109744,2020-04-24,10.6444
101800,2020-04-24,100.0251
111976,2020-04-24,10.0275
113138,2020-04-24,10.6002
101752,2020-04-24,118.9171
101350,2020-04-24,49.3216
111795,2020-04-24,100.1193
128110,2020-04-24,18.3554
111794,2020-04-24,220.0081
111793,2020-04-24,100.956
130936,2020-04-24,16.1701
106821,2020-04-24,18.65
101755,2020-04-24,100.5372
113247,2020-04-24,10.0122
130935,2020-04-24,15.0013
101231,2020-04-24,43.8071
100359,2020-04-24,118.5152
130934,2020-04-24,149.1904
104684,2020-04-24,26.3343
102743,2020-04-24,32.0584
130900,2020-04-24,154.9446
101754,2020-04-24,118.5142
101748,2020-04-24,118.5022
130899,2020-04-24,151.7062
101750,2020-04-24,450.7797
101751,2020-04-24,462.33
101796,2020-04-24,101.3988
113242,2020-04-24,21.631
101230,2020-04-24,12.8807
111544,2020-04-24,101.1821
100366,2020-04-24,11.7562
101643,2020-04-24,73.5439
111543,2020-04-24,101.1822
130951,2020-04-24,14.7363
123183,2020-04-24,46.3924
101642,2020-04-24,10.8508
103344,2020-04-24,275.6151
130955,2020-04-24,18.0717
101795,2020-04-24,300.7518
101794,2020-04-24,101.397
101793,2020-04-24,324.7401
113417,2020-04-24,11.6831
140111,2020-04-22,12.8732
140108,2020-04-22,12.8732
140109,2020-04-22,12.9699
140520,2020-04-21,12.3599
140519,2020-04-21,10.0
140523,2020-04-21,10.0
140521,2020-04-21,10.0
140522,2020-04-21,10.0
140527,2020-04-21,10.0
