transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN27528,INV03522,100042,2024-10-04,SIP,433411,Gujarat,Verified
TXN27529,INV01489,100124,2024-03-02,Lumpsum,69092,Tamil Nadu,Verified
TXN27530,INV03585,100085,2025-09-13,Lumpsum,20055,Delhi,Verified
TXN27531,INV02570,100086,2025-03-09,Lumpsum,304721,Telangana,Verified
TXN27532,INV04543,100120,2025-10-08,SIP,190032,Gujarat,Verified
TXN27533,INV02662,100081,2025-05-14,Lumpsum,460611,Telangana,Verified
TXN27534,INV01548,100048,2024-02-08,Redemption,472370,Telangana,Verified
TXN27535,INV01393,100086,2025-07-22,Lumpsum,272397,Tamil Nadu,Verified
TXN27536,INV00352,100124,2025-04-01,Redemption,195054,Gujarat,Verified
TXN27537,INV01611,100120,2025-03-12,Lumpsum,338416,Gujarat,Verified
TXN27538,INV00085,100039,2024-10-23,SIP,229778,Gujarat,Verified
TXN27539,INV00487,100058,2024-06-17,SIP,138866,Karnataka,Verified
TXN27540,INV02567,100038,2025-03-09,SIP,75018,Tamil Nadu,Verified
TXN27541,INV03655,100126,2025-08-29,SIP,386289,Karnataka,Verified
TXN27542,INV00981,100120,2025-02-14,SIP,54227,Maharashtra,Verified
TXN27543,INV01756,100040,2024-02-06,Redemption,313838,Karnataka,Verified
TXN27544,INV03907,100064,2025-10-26,SIP,382750,Maharashtra,Verified
TXN27545,INV01598,100037,2024-11-28,SIP,475340,Gujarat,Verified
TXN27546,INV03450,100085,2025-09-18,Redemption,410730,Karnataka,Verified
TXN27547,INV04264,100040,2025-05-17,Redemption,297240,Delhi,Verified
TXN27548,INV01763,100037,2025-05-06,SIP,364802,Delhi,Verified
TXN27549,INV03401,100078,2025-11-20,Redemption,4094,Tamil Nadu,Verified
TXN27550,INV00503,100084,2025-10-03,SIP,454767,Karnataka,Verified
TXN27551,INV03057,100088,2025-01-05,SIP,282197,Telangana,Verified
TXN27552,INV04536,100051,2025-06-25,Redemption,414068,Gujarat,Verified
TXN27553,INV00022,100037,2024-07-20,Redemption,105069,Tamil Nadu,Verified
TXN27554,INV01693,100063,2025-06-10,Redemption,101753,Gujarat,Verified
TXN27555,INV03661,100126,2025-11-25,SIP,90488,Telangana,Verified
TXN27556,INV02958,100037,2024-06-18,Redemption,145220,Delhi,Verified
TXN27557,INV04604,100034,2024-03-29,SIP,457394,Gujarat,Verified
TXN27558,INV02219,100128,2024-02-14,Redemption,85237,Maharashtra,Verified
TXN27559,INV03859,100086,2025-12-01,Redemption,243264,Tamil Nadu,Verified
TXN27560,INV04775,100079,2024-09-05,SIP,120694,Delhi,Verified
TXN27561,INV01261,100033,2024-06-09,SIP,168149,Karnataka,Verified
TXN27562,INV02976,100128,2025-07-03,SIP,266549,Tamil Nadu,Verified
TXN27563,INV04120,100125,2024-12-02,SIP,294586,Tamil Nadu,Verified
TXN27564,INV01022,100082,2024-03-19,Lumpsum,107490,Delhi,Verified
TXN27565,INV02152,100064,2025-07-12,Lumpsum,450891,Telangana,Verified
TXN27566,INV04307,100046,2024-01-12,Redemption,376310,Gujarat,Verified
TXN27567,INV02739,100048,2025-09-03,SIP,446281,Delhi,Verified
TXN27568,INV01511,100057,2024-11-22,SIP,488350,Karnataka,Verified
TXN27569,INV03883,100077,2024-02-25,SIP,64439,Maharashtra,Verified
TXN27570,INV04035,100126,2025-01-18,SIP,215917,Maharashtra,Verified
TXN27571,INV03980,100037,2024-12-07,Redemption,497071,Karnataka,Verified
TXN27572,INV00980,100082,2024-07-31,SIP,417102,Delhi,Verified
TXN27573,INV00302,100041,2025-09-16,Redemption,86866,Maharashtra,Verified
TXN27574,INV04713,100042,2024-08-15,SIP,125360,Delhi,Verified
TXN27575,INV01379,100078,2025-05-13,Lumpsum,289947,Gujarat,Verified
TXN27576,INV02285,100044,2024-02-14,Redemption,227024,Maharashtra,Verified
TXN27577,INV01058,100088,2024-12-22,Lumpsum,46085,Delhi,Verified
TXN27578,INV00794,100034,2024-03-14,SIP,46324,Maharashtra,Verified
TXN27579,INV04217,100080,2024-10-16,Lumpsum,9098,Delhi,Verified
TXN27580,INV00393,100038,2024-05-02,Lumpsum,93777,Maharashtra,Verified
TXN27581,INV01662,100125,2025-06-03,SIP,164325,Gujarat,Verified
TXN27582,INV03063,100129,2025-02-23,Redemption,331895,Telangana,Verified
TXN27583,INV03662,100033,2024-06-16,Redemption,346385,Delhi,Verified
TXN27584,INV01479,100077,2024-04-30,SIP,225166,Delhi,Verified
TXN27585,INV02683,100043,2024-06-02,SIP,239492,Karnataka,Verified
TXN27586,INV03795,100086,2024-02-13,SIP,247128,Delhi,Verified
TXN27587,INV01050,100046,2025-09-04,SIP,55420,Karnataka,Verified
TXN27588,INV03475,100034,2024-07-28,SIP,4216,Telangana,Verified
TXN27589,INV00269,100081,2024-12-09,Lumpsum,280660,Telangana,Verified
TXN27590,INV03350,100079,2024-01-17,SIP,45150,Karnataka,Verified
TXN27591,INV00787,100064,2024-11-08,SIP,195889,Maharashtra,Verified
TXN27592,INV02613,100048,2025-07-14,Lumpsum,455639,Karnataka,Verified
TXN27593,INV02699,100087,2025-07-07,SIP,279346,Karnataka,Verified
TXN27594,INV04752,100040,2024-11-19,Redemption,343302,Tamil Nadu,Verified
TXN27595,INV03581,100129,2025-06-09,SIP,477747,Maharashtra,Verified
TXN27596,INV01222,100050,2025-03-13,SIP,439628,Karnataka,Verified
TXN27597,INV01426,100120,2024-12-19,SIP,449579,Delhi,Verified
TXN27598,INV03545,100126,2025-11-04,Redemption,267041,Gujarat,Verified
TXN27599,INV03371,100042,2024-03-22,Lumpsum,195545,Tamil Nadu,Verified
TXN27600,INV02920,100047,2025-11-05,Lumpsum,469475,Gujarat,Verified
TXN27601,INV04824,100085,2025-10-07,SIP,364570,Gujarat,Verified
TXN27602,INV03651,100041,2024-11-24,SIP,390356,Gujarat,Verified
TXN27603,INV00018,100050,2024-06-24,Redemption,389749,Gujarat,Verified
TXN27604,INV02407,100048,2024-09-04,SIP,101777,Karnataka,Verified
TXN27605,INV00598,100082,2025-01-16,SIP,183257,Maharashtra,Verified
TXN27606,INV00387,100127,2024-11-24,Redemption,255746,Telangana,Verified
TXN27607,INV00294,100085,2024-03-19,SIP,433186,Delhi,Verified
TXN27608,INV00480,100089,2025-01-18,Redemption,403676,Karnataka,Verified
TXN27609,INV01529,100044,2025-04-04,SIP,363221,Tamil Nadu,Verified
TXN27610,INV04924,100033,2025-01-28,Redemption,409182,Telangana,Verified
TXN27611,INV01387,100127,2025-04-16,SIP,83577,Maharashtra,Verified
TXN27612,INV04382,100057,2024-12-24,Lumpsum,265367,Gujarat,Verified
TXN27613,INV04748,100089,2024-07-29,SIP,193470,Tamil Nadu,Verified
TXN27614,INV03260,100086,2025-06-29,Redemption,143359,Karnataka,Verified
TXN27615,INV03206,100084,2024-02-17,SIP,438757,Telangana,Verified
TXN27616,INV01118,100128,2024-01-16,Redemption,30028,Telangana,Verified
TXN27617,INV03465,100082,2025-08-25,Redemption,25481,Gujarat,Verified
TXN27618,INV02717,100046,2024-09-08,SIP,197211,Telangana,Verified
TXN27619,INV03942,100129,2024-03-31,Redemption,380522,Delhi,Verified
TXN27620,INV04626,100034,2025-04-18,Redemption,97188,Delhi,Verified
TXN27621,INV03682,100034,2024-10-13,Lumpsum,256152,Tamil Nadu,Verified
TXN27622,INV00561,100051,2025-09-08,Lumpsum,328223,Tamil Nadu,Verified
TXN27623,INV04249,100048,2025-05-04,SIP,279602,Delhi,Verified
TXN27624,INV04434,100124,2025-12-15,Redemption,368656,Tamil Nadu,Verified
TXN27625,INV03916,100084,2025-05-10,SIP,338412,Delhi,Verified
TXN27626,INV00547,100081,2024-05-05,Lumpsum,359874,Gujarat,Verified
TXN27627,INV03924,100084,2024-02-16,SIP,202311,Delhi,Verified
TXN27628,INV02333,100037,2024-11-03,Redemption,340022,Maharashtra,Verified
TXN27629,INV00346,100038,2025-05-21,SIP,361099,Gujarat,Verified
TXN27630,INV04232,100041,2025-01-22,Redemption,476492,Maharashtra,Verified
TXN27631,INV04825,100127,2025-02-21,SIP,142324,Karnataka,Verified
TXN27632,INV03701,100119,2024-12-06,SIP,159038,Telangana,Verified
TXN27633,INV01150,100063,2024-12-08,Redemption,167438,Delhi,Verified
TXN27634,INV04956,100088,2025-03-06,Lumpsum,385641,Gujarat,Verified
TXN27635,INV03899,100058,2025-05-07,SIP,190595,Delhi,Verified
TXN27636,INV01648,100047,2025-04-05,Lumpsum,2205,Karnataka,Verified
TXN27637,INV04325,100081,2025-09-27,Redemption,110693,Karnataka,Verified
TXN27638,INV04174,100084,2024-12-02,Redemption,7202,Maharashtra,Verified
TXN27639,INV01120,100048,2025-01-05,Redemption,102645,Gujarat,Verified
TXN27640,INV00726,100037,2025-08-11,SIP,491190,Delhi,Verified
TXN27641,INV03248,100087,2024-01-04,SIP,319310,Telangana,Verified
TXN27642,INV02103,100087,2024-12-01,SIP,360203,Maharashtra,Verified
TXN27643,INV01618,100034,2025-12-15,SIP,342950,Delhi,Verified
TXN27644,INV04684,100077,2024-02-16,Lumpsum,204347,Delhi,Verified
TXN27645,INV02219,100125,2025-09-11,SIP,268947,Telangana,Verified
TXN27646,INV00295,100044,2024-05-07,Lumpsum,198125,Gujarat,Verified
TXN27647,INV00815,100047,2024-02-06,SIP,299385,Maharashtra,Verified
TXN27648,INV02287,100057,2024-10-28,Lumpsum,483520,Maharashtra,Verified
TXN27649,INV00601,100050,2024-09-03,SIP,298146,Maharashtra,Verified
TXN27650,INV01314,100080,2024-11-17,SIP,299935,Gujarat,Verified
TXN27651,INV04304,100089,2024-03-31,SIP,222005,Delhi,Verified
TXN27652,INV00388,100087,2025-06-01,SIP,238864,Maharashtra,Verified
TXN27653,INV03737,100088,2024-02-27,SIP,391667,Karnataka,Verified
TXN27654,INV03066,100064,2024-06-29,SIP,52611,Tamil Nadu,Verified
TXN27655,INV01181,100042,2024-07-05,Redemption,104339,Maharashtra,Verified
TXN27656,INV04619,100123,2025-08-25,Redemption,265871,Gujarat,Verified
TXN27657,INV02086,100086,2025-01-29,SIP,56925,Gujarat,Verified
TXN27658,INV04454,100063,2025-06-24,SIP,314201,Telangana,Verified
TXN27659,INV01086,100124,2024-07-05,SIP,116961,Telangana,Verified
TXN27660,INV00755,100077,2024-05-15,Lumpsum,430482,Maharashtra,Verified
TXN27661,INV02210,100038,2025-04-04,Lumpsum,468250,Delhi,Verified
TXN27662,INV02308,100078,2025-04-06,SIP,107019,Delhi,Verified
TXN27663,INV02328,100064,2024-01-10,SIP,412532,Telangana,Verified
TXN27664,INV02653,100038,2024-07-01,SIP,31038,Gujarat,Verified
TXN27665,INV01276,100042,2025-01-12,Redemption,113545,Tamil Nadu,Verified
TXN27666,INV00980,100044,2025-06-11,Lumpsum,151412,Delhi,Verified
TXN27667,INV03468,100033,2024-03-23,Lumpsum,406186,Gujarat,Verified
TXN27668,INV03917,100038,2025-09-10,SIP,491830,Tamil Nadu,Verified
TXN27669,INV03865,100048,2024-12-13,SIP,27141,Delhi,Verified
TXN27670,INV03211,100044,2025-03-10,SIP,181494,Telangana,Verified
TXN27671,INV00534,100119,2025-12-05,SIP,166263,Tamil Nadu,Verified
TXN27672,INV02830,100128,2024-10-05,Redemption,338768,Telangana,Verified
TXN27673,INV03636,100085,2024-03-11,Lumpsum,212358,Maharashtra,Verified
TXN27674,INV01802,100087,2024-01-28,SIP,324069,Delhi,Verified
TXN27675,INV01816,100057,2025-01-04,SIP,147191,Tamil Nadu,Verified
TXN27676,INV03254,100128,2025-04-30,SIP,271406,Delhi,Verified
TXN27677,INV01252,100127,2024-10-01,Lumpsum,352426,Maharashtra,Verified
TXN27678,INV02257,100040,2024-09-05,SIP,230771,Tamil Nadu,Verified
TXN27679,INV01032,100120,2024-03-17,Lumpsum,124330,Tamil Nadu,Verified
TXN27680,INV01971,100089,2024-02-27,Redemption,311175,Karnataka,Verified
TXN27681,INV04773,100042,2025-02-26,Lumpsum,325636,Gujarat,Verified
TXN27682,INV02786,100120,2024-07-31,Redemption,429096,Maharashtra,Verified
TXN27683,INV00252,100050,2025-09-14,SIP,409931,Telangana,Verified
TXN27684,INV01558,100119,2024-07-25,Lumpsum,347541,Delhi,Verified
TXN27685,INV00424,100046,2025-08-01,SIP,305128,Delhi,Verified
TXN27686,INV02920,100063,2025-12-02,SIP,443567,Tamil Nadu,Verified
TXN27687,INV00901,100126,2025-07-18,Redemption,285475,Karnataka,Verified
TXN27688,INV00157,100039,2024-04-19,SIP,370865,Delhi,Verified
TXN27689,INV02218,100088,2025-11-19,SIP,40934,Telangana,Verified
TXN27690,INV00869,100039,2025-12-18,SIP,160417,Telangana,Verified
TXN27691,INV04134,100078,2025-04-22,SIP,131506,Maharashtra,Verified
TXN27692,INV02550,100078,2025-10-29,SIP,253422,Maharashtra,Verified
TXN27693,INV04554,100039,2025-04-23,SIP,191478,Karnataka,Verified
TXN27694,INV00415,100033,2024-02-09,SIP,447226,Maharashtra,Verified
TXN27695,INV04964,100088,2024-06-07,SIP,108623,Karnataka,Verified
TXN27696,INV02014,100081,2024-08-10,SIP,474008,Delhi,Verified
TXN27697,INV00530,100043,2024-08-08,Lumpsum,383684,Karnataka,Verified
TXN27698,INV02199,100077,2025-04-11,SIP,91897,Delhi,Verified
TXN27699,INV01387,100040,2025-01-13,Redemption,342772,Telangana,Verified
TXN27700,INV00495,100064,2024-11-15,Lumpsum,353879,Karnataka,Verified
TXN27701,INV00823,100080,2024-08-22,SIP,278193,Delhi,Verified
TXN27702,INV02485,100033,2024-02-01,SIP,261650,Delhi,Verified
TXN27703,INV00271,100119,2025-12-12,SIP,70205,Tamil Nadu,Verified
TXN27704,INV03834,100087,2024-03-19,Redemption,229067,Karnataka,Verified
TXN27705,INV01406,100082,2025-03-17,SIP,441528,Maharashtra,Verified
TXN27706,INV01640,100043,2025-10-08,Redemption,173837,Gujarat,Verified
TXN27707,INV01116,100050,2025-07-23,SIP,52679,Karnataka,Verified
TXN27708,INV04998,100057,2025-10-13,Redemption,91652,Gujarat,Verified
TXN27709,INV04031,100126,2025-04-15,SIP,414964,Telangana,Verified
TXN27710,INV03834,100087,2024-06-20,Lumpsum,395205,Delhi,Verified
TXN27711,INV03465,100048,2025-10-14,Redemption,322586,Maharashtra,Verified
TXN27712,INV00099,100039,2024-03-21,Lumpsum,156185,Gujarat,Verified
TXN27713,INV03384,100041,2025-06-23,SIP,154678,Maharashtra,Verified
TXN27714,INV03097,100079,2025-04-01,SIP,5522,Delhi,Verified
TXN27715,INV02743,100040,2025-01-01,Lumpsum,145364,Karnataka,Verified
TXN27716,INV04476,100041,2024-12-14,SIP,89322,Delhi,Verified
TXN27717,INV02127,100077,2024-07-18,Lumpsum,169494,Tamil Nadu,Verified
TXN27718,INV03089,100085,2025-04-18,SIP,461128,Delhi,Verified
TXN27719,INV04236,100043,2025-06-06,SIP,138388,Delhi,Verified
TXN27720,INV04207,100077,2024-07-03,Lumpsum,371773,Telangana,Verified
TXN27721,INV01210,100089,2024-05-30,SIP,457357,Karnataka,Verified
TXN27722,INV04147,100127,2024-12-04,SIP,301294,Tamil Nadu,Verified
TXN27723,INV03650,100085,2025-07-21,SIP,480724,Telangana,Verified
TXN27724,INV00602,100043,2025-11-10,SIP,241060,Karnataka,Verified
TXN27725,INV01602,100085,2025-08-16,Lumpsum,250483,Delhi,Verified
TXN27726,INV02590,100119,2024-08-18,SIP,310312,Telangana,Verified
TXN27727,INV01448,100043,2024-08-03,SIP,145398,Tamil Nadu,Verified
TXN27728,INV03801,100129,2025-09-16,Lumpsum,264505,Tamil Nadu,Verified
TXN27729,INV01175,100123,2025-05-11,Lumpsum,214072,Telangana,Verified
TXN27730,INV02911,100063,2024-11-22,Lumpsum,2444,Karnataka,Verified
TXN27731,INV04260,100120,2025-10-25,Lumpsum,133685,Delhi,Verified
TXN27732,INV03984,100086,2024-02-11,SIP,336354,Karnataka,Verified
TXN27733,INV02114,100089,2024-05-07,SIP,155748,Karnataka,Verified
TXN27734,INV01954,100038,2024-11-26,SIP,244613,Gujarat,Verified
TXN27735,INV02676,100084,2025-04-01,SIP,272865,Telangana,Verified
TXN27736,INV02057,100057,2025-03-29,SIP,399848,Maharashtra,Verified
TXN27737,INV01803,100089,2024-09-15,Redemption,291892,Telangana,Verified
TXN27738,INV00932,100120,2024-06-23,SIP,99378,Gujarat,Verified
TXN27739,INV01885,100125,2024-08-16,SIP,256481,Delhi,Verified
TXN27740,INV00936,100086,2025-10-20,Lumpsum,271045,Tamil Nadu,Verified
TXN27741,INV04424,100050,2025-02-07,Lumpsum,122848,Delhi,Verified
TXN27742,INV04569,100046,2025-09-09,SIP,375493,Tamil Nadu,Verified
TXN27743,INV01653,100081,2024-01-25,SIP,102281,Tamil Nadu,Verified
TXN27744,INV00273,100046,2024-12-10,Redemption,409044,Telangana,Verified
TXN27745,INV03601,100080,2025-06-05,SIP,47236,Telangana,Verified
TXN27746,INV02091,100085,2024-04-17,SIP,254196,Telangana,Verified
TXN27747,INV04556,100044,2025-05-09,SIP,84200,Telangana,Verified
TXN27748,INV00512,100086,2024-10-27,SIP,202104,Karnataka,Verified
TXN27749,INV04158,100126,2024-11-14,SIP,461396,Tamil Nadu,Verified
TXN27750,INV00325,100089,2025-06-15,SIP,313870,Maharashtra,Verified
TXN27751,INV03020,100044,2025-04-30,Redemption,487065,Gujarat,Verified
TXN27752,INV01016,100078,2025-05-09,Lumpsum,284793,Maharashtra,Verified
TXN27753,INV01022,100082,2024-05-25,SIP,226969,Telangana,Verified
TXN27754,INV00964,100051,2024-11-29,SIP,195338,Tamil Nadu,Verified
TXN27755,INV02181,100047,2025-11-27,SIP,448966,Delhi,Verified
TXN27756,INV01043,100051,2025-06-07,SIP,334152,Tamil Nadu,Verified
TXN27757,INV03745,100057,2024-11-10,Redemption,277202,Telangana,Verified
TXN27758,INV03539,100120,2024-09-26,Redemption,57102,Delhi,Verified
TXN27759,INV01880,100128,2024-06-07,Lumpsum,276144,Gujarat,Verified
TXN27760,INV03055,100033,2025-03-16,Lumpsum,106569,Karnataka,Verified
TXN27761,INV04787,100124,2024-03-23,SIP,35256,Maharashtra,Verified
TXN27762,INV00919,100038,2024-01-11,SIP,14759,Delhi,Verified
TXN27763,INV03162,100046,2025-04-11,SIP,163516,Gujarat,Verified
TXN27764,INV00512,100057,2024-11-25,Lumpsum,134883,Delhi,Verified
TXN27765,INV00470,100085,2024-05-16,SIP,324431,Delhi,Verified
TXN27766,INV04498,100129,2024-01-03,SIP,61739,Maharashtra,Verified
TXN27767,INV02535,100129,2024-10-27,SIP,492151,Tamil Nadu,Verified
TXN27768,INV02631,100080,2024-05-01,Lumpsum,171468,Delhi,Verified
TXN27769,INV04939,100033,2024-01-19,SIP,129920,Karnataka,Verified
TXN27770,INV03487,100125,2024-02-19,SIP,295674,Tamil Nadu,Verified
TXN27771,INV02374,100082,2025-07-12,Lumpsum,434045,Maharashtra,Verified
TXN27772,INV00554,100078,2025-01-25,SIP,147570,Telangana,Verified
TXN27773,INV01522,100129,2024-02-15,SIP,481078,Maharashtra,Verified
TXN27774,INV03494,100041,2024-02-05,SIP,376117,Delhi,Verified
TXN27775,INV01105,100063,2025-11-07,Lumpsum,294672,Gujarat,Verified
TXN27776,INV00789,100042,2024-10-24,SIP,355686,Gujarat,Verified
TXN27777,INV04754,100123,2024-08-26,SIP,362530,Delhi,Verified
TXN27778,INV03604,100080,2025-06-29,Lumpsum,267058,Telangana,Verified
TXN27779,INV04723,100040,2024-09-24,SIP,134939,Telangana,Verified
TXN27780,INV00629,100084,2024-11-16,SIP,15882,Telangana,Verified
TXN27781,INV00861,100129,2025-10-09,SIP,15619,Telangana,Verified
TXN27782,INV03595,100126,2025-07-04,SIP,148620,Karnataka,Verified
TXN27783,INV03205,100079,2024-06-13,Lumpsum,310883,Telangana,Verified
TXN27784,INV02720,100040,2024-05-09,SIP,286023,Maharashtra,Verified
TXN27785,INV02254,100040,2025-06-17,SIP,260390,Gujarat,Verified
TXN27786,INV03552,100050,2025-11-19,SIP,255676,Maharashtra,Verified
TXN27787,INV01271,100082,2025-10-30,Lumpsum,21747,Tamil Nadu,Verified
TXN27788,INV02364,100051,2025-08-06,SIP,424153,Tamil Nadu,Verified
TXN27789,INV02501,100044,2025-03-10,Lumpsum,10703,Gujarat,Verified
TXN27790,INV00216,100087,2025-08-23,SIP,182889,Delhi,Verified
TXN27791,INV03573,100033,2024-05-11,Lumpsum,22313,Maharashtra,Verified
TXN27792,INV02509,100082,2025-09-02,SIP,275285,Delhi,Verified
TXN27793,INV01348,100087,2024-05-10,Redemption,353706,Telangana,Verified
TXN27794,INV04145,100034,2025-10-06,Redemption,10683,Karnataka,Verified
TXN27795,INV03647,100081,2024-12-26,SIP,168288,Telangana,Verified
TXN27796,INV01091,100077,2024-09-24,SIP,25452,Tamil Nadu,Verified
TXN27797,INV04649,100064,2024-12-31,Lumpsum,2973,Delhi,Verified
TXN27798,INV03321,100038,2024-10-26,Lumpsum,342138,Telangana,Verified
TXN27799,INV02416,100079,2024-07-12,SIP,424085,Karnataka,Verified
TXN27800,INV00432,100123,2025-04-07,SIP,163872,Tamil Nadu,Verified
TXN27801,INV04024,100050,2024-03-28,SIP,245031,Delhi,Verified
TXN27802,INV01450,100043,2025-06-20,SIP,104617,Maharashtra,Verified
TXN27803,INV01017,100039,2024-03-13,SIP,250549,Maharashtra,Verified
TXN27804,INV03698,100119,2024-12-04,SIP,494039,Karnataka,Verified
TXN27805,INV03021,100034,2024-06-06,Redemption,133979,Maharashtra,Verified
TXN27806,INV03039,100086,2024-08-24,SIP,121678,Telangana,Verified
TXN27807,INV02387,100043,2025-03-24,SIP,400695,Karnataka,Verified
TXN27808,INV02853,100119,2024-04-11,Redemption,142141,Maharashtra,Verified
TXN27809,INV00745,100127,2025-09-10,Lumpsum,116863,Karnataka,Verified
TXN27810,INV03324,100088,2025-09-28,SIP,241660,Telangana,Verified
TXN27811,INV00305,100046,2025-10-21,SIP,407673,Maharashtra,Verified
TXN27812,INV03339,100120,2024-02-13,Redemption,443191,Delhi,Verified
TXN27813,INV04681,100050,2024-02-06,Redemption,458420,Gujarat,Verified
TXN27814,INV01757,100124,2025-04-15,SIP,382204,Gujarat,Verified
TXN27815,INV00827,100040,2025-03-09,SIP,477875,Karnataka,Verified
TXN27816,INV02442,100064,2024-03-31,Lumpsum,142393,Maharashtra,Verified
TXN27817,INV04619,100120,2024-10-12,SIP,108890,Gujarat,Verified
TXN27818,INV01248,100079,2024-07-30,Redemption,242106,Gujarat,Verified
TXN27819,INV00134,100034,2025-05-22,Redemption,48449,Tamil Nadu,Verified
TXN27820,INV01587,100042,2025-08-24,SIP,5988,Telangana,Verified
TXN27821,INV00135,100088,2025-05-26,SIP,361548,Telangana,Verified
TXN27822,INV00154,100033,2024-01-08,Lumpsum,251278,Telangana,Verified
TXN27823,INV03910,100064,2024-11-11,Lumpsum,392765,Telangana,Verified
TXN27824,INV04202,100043,2024-05-14,SIP,469294,Tamil Nadu,Verified
TXN27825,INV00266,100077,2024-01-14,Lumpsum,235660,Karnataka,Verified
TXN27826,INV03742,100042,2025-03-03,SIP,326422,Gujarat,Verified
TXN27827,INV02886,100086,2024-11-10,SIP,306209,Tamil Nadu,Verified
TXN27828,INV04118,100086,2025-01-30,Lumpsum,141893,Tamil Nadu,Verified
TXN27829,INV04808,100047,2025-09-15,Lumpsum,90255,Tamil Nadu,Verified
TXN27830,INV02552,100127,2025-01-23,Redemption,157324,Gujarat,Verified
TXN27831,INV00680,100123,2024-03-06,SIP,284194,Karnataka,Verified
TXN27832,INV00130,100126,2025-05-15,SIP,271428,Karnataka,Verified
TXN27833,INV00077,100041,2025-03-17,SIP,50145,Karnataka,Verified
TXN27834,INV04621,100120,2025-04-28,Lumpsum,77741,Tamil Nadu,Verified
TXN27835,INV00787,100082,2024-11-28,Lumpsum,357749,Delhi,Verified
TXN27836,INV02581,100089,2024-04-12,Redemption,33004,Delhi,Verified
TXN27837,INV03391,100086,2024-10-20,SIP,227686,Gujarat,Verified
TXN27838,INV00480,100063,2025-10-17,SIP,85771,Tamil Nadu,Verified
TXN27839,INV01837,100120,2025-10-10,SIP,82452,Telangana,Verified
TXN27840,INV03634,100089,2024-06-13,SIP,113633,Gujarat,Verified
TXN27841,INV04793,100033,2025-05-16,Redemption,367938,Tamil Nadu,Verified
TXN27842,INV03231,100124,2025-01-23,SIP,269141,Delhi,Verified
TXN27843,INV03695,100088,2024-11-02,SIP,300478,Karnataka,Verified
TXN27844,INV01339,100119,2024-03-30,Lumpsum,128159,Gujarat,Verified
TXN27845,INV02038,100126,2025-01-29,Lumpsum,136739,Delhi,Verified
TXN27846,INV00859,100040,2024-03-30,Redemption,260688,Maharashtra,Verified
TXN27847,INV04254,100087,2025-04-24,SIP,44735,Telangana,Verified
TXN27848,INV03384,100079,2024-04-29,SIP,330367,Maharashtra,Verified
TXN27849,INV03648,100034,2024-11-22,Redemption,463167,Telangana,Verified
TXN27850,INV00329,100085,2025-05-21,SIP,251890,Tamil Nadu,Verified
TXN27851,INV04840,100080,2025-08-10,SIP,460304,Delhi,Verified
TXN27852,INV03536,100058,2024-08-09,SIP,262281,Karnataka,Verified
TXN27853,INV02823,100047,2024-01-03,SIP,44232,Karnataka,Verified
TXN27854,INV02617,100081,2024-05-06,Lumpsum,309263,Telangana,Verified
TXN27855,INV00753,100088,2024-08-26,Redemption,89061,Karnataka,Verified
TXN27856,INV02989,100038,2024-02-20,Redemption,58807,Delhi,Verified
TXN27857,INV02942,100040,2024-04-12,SIP,4866,Delhi,Verified
TXN27858,INV04145,100042,2025-07-22,Lumpsum,354947,Gujarat,Verified
TXN27859,INV04272,100042,2025-07-28,SIP,174335,Karnataka,Verified
TXN27860,INV03260,100120,2025-08-05,SIP,430645,Maharashtra,Verified
TXN27861,INV01780,100127,2024-11-24,SIP,67465,Karnataka,Verified
TXN27862,INV02452,100047,2024-04-25,SIP,295980,Maharashtra,Verified
TXN27863,INV02513,100086,2025-06-25,Redemption,312214,Delhi,Verified
TXN27864,INV00314,100046,2024-08-29,SIP,334665,Delhi,Verified
TXN27865,INV03782,100063,2024-04-23,SIP,311816,Gujarat,Verified
TXN27866,INV02885,100128,2024-05-10,SIP,212407,Delhi,Verified
TXN27867,INV00968,100084,2025-03-23,Lumpsum,148968,Karnataka,Verified
TXN27868,INV04970,100124,2025-05-31,SIP,130518,Maharashtra,Verified
TXN27869,INV02067,100057,2024-05-05,Lumpsum,133426,Karnataka,Verified
TXN27870,INV01628,100057,2024-05-26,Lumpsum,17925,Gujarat,Verified
TXN27871,INV01058,100129,2025-07-24,Lumpsum,43591,Maharashtra,Verified
TXN27872,INV01347,100041,2025-08-27,SIP,328486,Tamil Nadu,Verified
TXN27873,INV04992,100064,2024-01-09,SIP,100702,Karnataka,Verified
TXN27874,INV03583,100087,2025-03-04,Lumpsum,265536,Delhi,Verified
TXN27875,INV03472,100087,2024-11-04,Redemption,436163,Delhi,Verified
TXN27876,INV00625,100046,2024-10-26,SIP,5732,Delhi,Verified
TXN27877,INV03131,100087,2024-09-19,SIP,293340,Tamil Nadu,Verified
TXN27878,INV01670,100057,2025-04-09,SIP,140965,Telangana,Verified
TXN27879,INV00943,100034,2025-12-12,Lumpsum,354368,Karnataka,Verified
TXN27880,INV02034,100129,2024-05-21,Lumpsum,375061,Telangana,Verified
TXN27881,INV03154,100088,2025-11-06,SIP,411471,Telangana,Verified
TXN27882,INV02319,100041,2024-06-29,SIP,63413,Telangana,Verified
TXN27883,INV01981,100127,2024-05-26,SIP,480915,Telangana,Verified
TXN27884,INV00189,100051,2024-08-21,SIP,34653,Karnataka,Verified
